dataset_variant,config_name,model_class,scaler,resampling,pca,mean,std,median,min,max,count,range,cv_ratio
STRICT,config_strat80,RandomForestClassifier,robust,undersample,off,0.400722053190588,0.08799934082102435,0.4075500715665535,0.1614681617175281,0.6831300510639732,2880,0.5216618893464451,0.2196019413465394
STRICT,config_kfold,SVC,maxabs,smoteenn,on,0.4006507814762689,0.15003320988717975,0.44966790864083445,-0.1105874108070538,0.625485802472199,6272,0.7360732132792528,0.374473773230532
STRICT,config_strat80,KNeighborsClassifier,none,none,off,0.400511674665338,0.12288939537518753,0.4000661320993193,0.0,0.6831300510639732,320,0.6831300510639732,0.30683099432213107
IMPUTED,config_random80,GaussianNB,maxabs,undersample,on,0.40050962563549586,0.14627077555097218,0.4107200484084535,0.0585540043769119,0.7125253031944253,840,0.6539712988175134,0.3652116358474074
IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,robust,undersample,off,0.40038525255201507,0.13063675175396547,0.3768673314407159,0.1733842893726021,0.6640043458717375,120,0.4906200564991354,0.32627763115973935
IMPUTED,config_random80,KNeighborsClassifier,standard,smoteenn,on,0.40034146434511564,0.1553352079305023,0.4204034376920114,-0.1409633438703436,0.7453559924999299,8960,0.8863193363702735,0.3880067936120528
STRICT,config_strat80,RandomForestClassifier,standard,undersample,off,0.4002274461262925,0.08986664563903113,0.4075500715665535,0.1614681617175281,0.6831300510639732,2880,0.5216618893464451,0.22453893781855616
STRICT,config_kfold,GaussianNB,standard,smoteenn,on,0.40004406525954334,0.06126469885999353,0.4053539033599804,0.2036910408339974,0.5445192583476979,3024,0.3408282175137005,0.153144876228187
STRICT,config_strat80,LogisticRegression,none,none,off,0.3997447833830448,0.12005226272113023,0.4256887899825743,0.0593913870916498,0.5921565254637922,120,0.5327651383721423,0.30032227489031005
STRICT,config_loo,LinearDiscriminantAnalysis,maxabs,smoteenn,off,0.3993033931220429,0.022522418338487282,0.3988600059470865,0.3751791505309029,0.4243144100630957,8,0.04913525953219283,0.05640427486075367
IMPUTED,config_random80,SVC,maxabs,smote,on,0.3991580292999877,0.25259651866669397,0.4475323507759939,-0.6201736729460423,0.8563488385776753,3360,1.4765225115237177,0.6328233434504076
IMPUTED,config_kfold,GaussianNB,maxabs,undersample,on,0.39911182829134795,0.059861888306589825,0.3975207282356693,0.2296584644918394,0.5280355258122942,1176,0.2983770613204548,0.14998775797466768
IMPUTED,config_loo,RandomForestClassifier,none,smoteenn,off,0.39907959632003925,0.033600760762711575,0.3963896244052417,0.3111294988282684,0.4871492684262215,230,0.17601976959795312,0.08419563684174339
STRICT,config_kfold,KNeighborsClassifier,none,smote,off,0.39906927170745105,0.04368685050522272,0.4019690276214233,0.2473991210057795,0.5168727306857341,2560,0.26947360967995465,0.10947184762761837
IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,robust,undersample,on,0.39884168891693883,0.14901306237655085,0.3816425120772946,-0.1224264366039326,0.717973623597536,840,0.8404000602014686,0.3736145606573833
IMPUTED,config_kfold,LinearDiscriminantAnalysis,robust,none,on,0.3986666160898597,0.09627939018634618,0.42778473326465044,0.1004395308792111,0.539033873099531,280,0.4385943422203199,0.24150351772781684
STRICT,config_strat80,RandomForestClassifier,maxabs,undersample,off,0.39860539465933365,0.0897149010821194,0.4075500715665535,0.1614681617175281,0.6831300510639732,2880,0.5216618893464451,0.2250719691307586
STRICT,config_kfold,GaussianNB,maxabs,none,off,0.39854351428915136,0.03319788015617616,0.4026026874452868,0.3330884117731031,0.4510271023753965,108,0.1179386906022934,0.0832980062801635
STRICT,config_kfold,GaussianNB,none,none,off,0.39854351428915136,0.03319788015617616,0.4026026874452868,0.3330884117731031,0.4510271023753965,108,0.1179386906022934,0.0832980062801635
STRICT,config_kfold,GaussianNB,robust,none,off,0.39854351428915136,0.03319788015617616,0.4026026874452868,0.3330884117731031,0.4510271023753965,108,0.1179386906022934,0.0832980062801635
STRICT,config_kfold,GaussianNB,standard,none,off,0.39854351428915136,0.03319788015617616,0.4026026874452868,0.3330884117731031,0.4510271023753965,108,0.1179386906022934,0.0832980062801635
STRICT,config_kfold,RandomForestClassifier,robust,smoteenn,off,0.3984260368321964,0.05155247355445581,0.3966408878044443,0.2251987928281803,0.5588335001049229,10368,0.3336347072767426,0.12939032289239663
IMPUTED,config_strat80,LogisticRegression,maxabs,smoteenn,off,0.3983980232939281,0.19796501714432643,0.41676959093402977,0.0,0.8643121965600912,480,0.8643121965600912,0.4969026088723156
STRICT,config_strat80,GaussianNB,none,smoteenn,off,0.39819106544107774,0.1330534887348637,0.4075500715665535,0.132110314132523,0.6825396825396826,240,0.5504293684071595,0.3341448371963842
IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,standard,smoteenn,off,0.39814819821409064,0.16133359249379595,0.4116833908670255,0.072463768115942,0.8454106280193237,240,0.7729468599033816,0.40520990228629467
STRICT,config_strat80,GaussianNB,robust,smoteenn,off,0.397959821258598,0.14002827010154617,0.4075500715665535,0.1166423687039608,0.7566444492037344,240,0.6400020804997736,0.35186534574945066
STRICT,config_strat80,KNeighborsClassifier,none,smoteenn,off,0.3977616697089794,0.10812956118149741,0.4075500715665535,0.0727392967453307,0.670721181477857,1280,0.5979818847325262,0.2718451007624991
IMPUTED,config_random80,GaussianNB,robust,smoteenn,off,0.397683908356126,0.15354002910045866,0.4117980140314096,0.024049303512194,0.7453559924999299,240,0.7213066889877359,0.3860855968126413
IMPUTED,config_random80,QuadraticDiscriminantAnalysis,robust,undersample,off,0.3976740721924842,0.15326663880200092,0.3792549217590052,0.0426042961498035,0.8320502943378436,120,0.7894459981880401,0.3854076730650321
STRICT,config_random80,SVC,robust,undersample,on,0.3976650173643858,0.19145013797750482,0.3947710169758614,-0.2696799449852968,0.7925270806437588,1596,1.0622070256290557,0.4814357049719475
IMPUTED,config_strat80,GaussianNB,robust,undersample,on,0.39760093958541404,0.1740380606151606,0.38737781366765,-0.0897303170096942,0.777878154009821,840,0.8676084710195151,0.43772044602468335
STRICT,config_loo,SVC,standard,none,on,0.39750697626535697,0.08779108321083784,0.4142927184483611,0.0740114916448159,0.4995280791775298,58,0.4255165875327139,0.22085419490155725
IMPUTED,config_kfold,GaussianNB,standard,smote,on,0.39731163661372626,0.04881979096981489,0.39899073577468913,0.2520224586935834,0.5292373743812683,2352,0.27721491568768486,0.12287531114342466
STRICT,config_kfold,KNeighborsClassifier,standard,undersample,on,0.39721531525702913,0.06550207516366026,0.3984482163401672,0.1794118990127182,0.6000757412197869,8960,0.4206638422070687,0.16490319644718465
STRICT,config_kfold,GaussianNB,none,smoteenn,off,0.3971258341410388,0.04738156152666026,0.4002346792480029,0.2946203897328961,0.5124000435820427,432,0.2177796538491466,0.11931120429156657
IMPUTED,config_random80,GaussianNB,standard,smoteenn,off,0.39710663475230373,0.1532148128373426,0.4032441137045824,-0.1298662389658481,0.647150228929434,240,0.777016467895282,0.3858278845754131
IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,robust,smoteenn,off,0.39706939462361035,0.1591111791983835,0.3816425120772946,0.0556483802745148,0.8454106280193237,240,0.7897622477448089,0.4007137829124504
STRICT,config_random80,SVC,maxabs,smoteenn,on,0.39689711920829424,0.2163200697787422,0.39738550848793075,-0.4629100498862757,0.9211323729436768,3192,1.3840424228299524,0.5450280672488731
STRICT,config_loo,QuadraticDiscriminantAnalysis,maxabs,undersample,on,0.39666075405282114,0.09378837765875264,0.416809222110431,0.131029661797675,0.5055269747640231,74,0.3744973129663481,0.23644481260241682
STRICT,config_loo,QuadraticDiscriminantAnalysis,standard,undersample,off,0.3965528369093141,0.02501389924982295,0.40105986487851986,0.3674219716109345,0.4265947831441164,12,0.059172811533181935,0.06307835153766223
IMPUTED,config_kfold,GaussianNB,robust,undersample,on,0.3964467993648825,0.08232709996401824,0.41476897335900786,0.1352462671893316,0.5569414572648034,1176,0.42169519007547174,0.20766241547644798
STRICT,config_kfold,KNeighborsClassifier,none,none,off,0.396209290418585,0.04200050740842897,0.39816683522913165,0.2641822255252211,0.5254493421569109,640,0.2612671166316898,0.1060058621140774
IMPUTED,config_kfold,KNeighborsClassifier,none,undersample,off,0.3961688503044426,0.055466136690280624,0.400721233962757,0.2177492608694566,0.5426691904978973,1278,0.32491992962844074,0.1400063045028824
STRICT,config_strat80,GaussianNB,standard,smoteenn,off,0.3961453201608634,0.13970579000651082,0.38560422967777286,0.1749635530559413,0.6825396825396826,240,0.5075761294837413,0.3526629822353581
IMPUTED,config_random80,KNeighborsClassifier,robust,smoteenn,off,0.39548244483874584,0.17069323214004836,0.4376973239219324,-0.113183291683622,0.7419408268023742,1280,0.8551241184859961,0.43160760829636036
IMPUTED,config_strat80,RandomForestClassifier,none,undersample,off,0.3954338519328539,0.1568334303386553,0.3816425120772946,0.0087567822915455,0.8459051693633014,2880,0.8371483870717559,0.39661103765412115
IMPUTED,config_kfold,GaussianNB,none,smoteenn,off,0.39520217448794365,0.04594527963471219,0.3929649781462229,0.2634366605627943,0.4968096984651426,336,0.2333730379023483,0.11625765899249584
IMPUTED,config_strat80,RandomForestClassifier,maxabs,undersample,off,0.3950698145653431,0.15758780023827232,0.3816425120772946,0.0087567822915455,0.8459051693633014,2880,0.8371483870717559,0.3988859549081239
IMPUTED,config_random80,LogisticRegression,robust,none,on,0.3949573824532307,0.19680884463351755,0.3826711433384386,-0.1210898699241207,0.8563488385776753,840,0.977438708501796,0.49830400285484694
STRICT,config_kfold,KNeighborsClassifier,standard,undersample,off,0.3947987329016345,0.06408119031692483,0.3940294741300526,0.2249866184159134,0.5669178396681736,1280,0.34193122125226016,0.1623135663226429
STRICT,config_loo,QuadraticDiscriminantAnalysis,robust,undersample,off,0.39471747722949196,0.0177897654939014,0.39150229833805916,0.3674219716109345,0.4157585653328594,12,0.04833659372192489,0.04506961692896686
STRICT,config_kfold,GaussianNB,robust,smote,on,0.39470105308688774,0.08808275550220798,0.40602906791849436,0.058553730493448,0.5665729516568258,3024,0.5080192211633777,0.22316321381290521
STRICT,config_strat80,RandomForestClassifier,none,smote,off,0.3943216352446245,0.10905740182732995,0.4000661320993193,0.0593913870916498,0.8427009716003844,5760,0.7833095845087346,0.2765696631372363
STRICT,config_strat80,SVC,maxabs,smote,on,0.39416699068676025,0.22171201966595727,0.4285714285714285,-0.5991446895152781,0.8412698412698413,3360,1.4404145307851195,0.5624824627746394
IMPUTED,config_loo,LogisticRegression,none,undersample,off,0.39415055124093534,0.01604929859652476,0.3873089124582123,0.3765892518371325,0.422235951603033,24,0.04564669976590052,0.04071870138452296
STRICT,config_strat80,LinearDiscriminantAnalysis,none,undersample,off,0.3935954122851225,0.09537719154340357,0.41661943077456387,0.1614681617175281,0.554051251343814,40,0.39258308962628596,0.24232292492858593
STRICT,config_strat80,LinearDiscriminantAnalysis,maxabs,undersample,off,0.3935954122851225,0.09537719154340359,0.41661943077456387,0.1614681617175281,0.554051251343814,40,0.39258308962628596,0.24232292492858598
STRICT,config_strat80,LinearDiscriminantAnalysis,robust,undersample,off,0.3935954122851225,0.09537719154340359,0.41661943077456387,0.1614681617175281,0.554051251343814,40,0.39258308962628596,0.24232292492858598
STRICT,config_strat80,LinearDiscriminantAnalysis,standard,undersample,off,0.3935954122851225,0.09537719154340359,0.41661943077456387,0.1614681617175281,0.554051251343814,40,0.39258308962628596,0.24232292492858598
IMPUTED,config_loo,GaussianNB,robust,none,off,0.3930437181515776,0.0,0.3930437181515777,0.3930437181515777,0.3930437181515777,6,0.0,0.0
IMPUTED,config_loo,GaussianNB,standard,none,off,0.3930437181515776,0.0,0.3930437181515777,0.3930437181515777,0.3930437181515777,3,0.0,0.0
IMPUTED,config_strat80,RandomForestClassifier,standard,undersample,off,0.3929488968328206,0.1563832776650823,0.3816425120772946,-0.0695048046856915,0.8459051693633014,2880,0.9154099740489929,0.3979735760185002
IMPUTED,config_strat80,RandomForestClassifier,robust,undersample,off,0.3929305879615535,0.15791276219315764,0.3816425120772946,-0.0695048046856915,0.8459051693633014,2880,0.9154099740489929,0.40188462550695775
IMPUTED,config_kfold,KNeighborsClassifier,maxabs,undersample,on,0.3929010748801499,0.05544918567479527,0.3951445307618265,0.1914013743158203,0.568282941972886,8942,0.3768815676570657,0.14112759984611756
IMPUTED,config_strat80,KNeighborsClassifier,standard,undersample,on,0.39281831578367965,0.1554015163116405,0.3768673314407159,0.0087567822915455,0.9229582069908971,4480,0.9142014246993516,0.395606594874813
IMPUTED,config_kfold,KNeighborsClassifier,maxabs,undersample,off,0.39274970087987604,0.05603434371092576,0.3933639965765283,0.1844867051422196,0.5422422166434743,1278,0.3577555115012547,0.14267189404700292
IMPUTED,config_kfold,QuadraticDiscriminantAnalysis,standard,undersample,on,0.39249584499956897,0.05466111148572537,0.3968422491375966,0.2436581649730592,0.5507751963162255,1680,0.3071170313431663,0.1392654525700403
IMPUTED,config_random80,KNeighborsClassifier,standard,smote,on,0.3922288420628121,0.14259212773830335,0.3892494720807615,-0.0256410256410256,0.7977240352174656,8960,0.8233650608584911,0.3635431983746581
STRICT,config_random80,GaussianNB,none,smoteenn,off,0.39218648478562385,0.10260324464622914,0.3752141853706119,0.2078698548207745,0.6590909090909091,228,0.4512210542701346,0.26161851217875065
STRICT,config_kfold,GaussianNB,robust,undersample,on,0.3921780347574315,0.09803506470181284,0.41715798274424276,0.0217962448919454,0.5353883040918136,1512,0.5135920591998682,0.24997591913185324
IMPUTED,config_loo,SVC,none,undersample,off,0.39217716737198616,0.028552522709397073,0.3851461956813939,0.3653691567743417,0.4484638800817062,15,0.0830947233073645,0.07280516329068837
STRICT,config_loo,KNeighborsClassifier,none,smote,off,0.3921722788563507,0.03446187195191699,0.3949667226034329,0.3044330637775729,0.4570621065928872,128,0.1526290428153143,0.08787431904267785
STRICT,config_loo,GaussianNB,maxabs,smoteenn,off,0.39181822196853766,0.030143571372544347,0.3949667226034329,0.3658714928077655,0.439513679443555,13,0.07364218663578953,0.07693254086320882
IMPUTED,config_random80,KNeighborsClassifier,robust,undersample,on,0.39156836685286794,0.16905565747599546,0.4107200484084535,-0.1636363636363636,0.8320502943378436,4480,0.9956866579742072,0.4317398232005759
IMPUTED,config_random80,QuadraticDiscriminantAnalysis,robust,undersample,on,0.39148868959375865,0.17946965319694114,0.4032441137045824,-0.0496903994999953,0.8320502943378436,840,0.8817406938378389,0.4584287055219241
STRICT,config_random80,RandomForestClassifier,maxabs,smoteenn,off,0.391397749223914,0.12288376687818311,0.380198765217406,0.040291148201269,0.7366351076087241,5472,0.6963439594074551,0.3139613529251104
IMPUTED,config_random80,KNeighborsClassifier,maxabs,undersample,on,0.39138424278210854,0.16577413279475492,0.4118415294481012,-0.2067245576486807,0.7977240352174656,4480,1.0044485928661464,0.4235585255460698
IMPUTED,config_loo,KNeighborsClassifier,maxabs,undersample,on,0.39136379928158455,0.04649751363717373,0.3903217867076899,0.2394288816536626,0.4973160058812252,448,0.2578871242275626,0.11880892847659363
STRICT,config_loo,LogisticRegression,maxabs,none,on,0.39116292378160156,0.13167178525705248,0.467963735226799,0.1311551228822955,0.5282290796339174,70,0.39707395675162194,0.33661622114924405
STRICT,config_kfold,GaussianNB,maxabs,smote,on,0.39066855754277663,0.04740328958999473,0.39118613980154154,0.2645324915554398,0.5196355397540924,3024,0.2551030481986526,0.12133889117709264
IMPUTED,config_loo,LogisticRegression,maxabs,none,on,0.39057505442479534,0.12317492178715633,0.4595638849768418,0.1703436528064454,0.5063699562850209,70,0.33602630347857554,0.3153681229554139
IMPUTED,config_loo,GaussianNB,maxabs,smote,on,0.3905501136710149,0.040026106975369964,0.382863393739089,0.3397315084925725,0.4811788488769512,69,0.14144734038437873,0.10248648143804277
IMPUTED,config_loo,KNeighborsClassifier,standard,undersample,on,0.3903900078964501,0.05055620352456018,0.3894716292350307,0.2523785366545485,0.5131499624988188,448,0.2607714258442703,0.12950178667987342
STRICT,config_strat80,KNeighborsClassifier,maxabs,undersample,on,0.3901892288405655,0.13632857498537074,0.4075500715665535,-0.1111111111111111,0.7715167498104595,4480,0.8826278609215705,0.34939092345133826
IMPUTED,config_random80,LogisticRegression,maxabs,smoteenn,off,0.38989139093738634,0.179021386170043,0.4043075072909,0.0,0.7624437362098716,480,0.7624437362098716,0.4591570635597658
STRICT,config_kfold,KNeighborsClassifier,robust,smoteenn,off,0.3898052191144852,0.0637145413245159,0.398659688628518,0.1528647131221549,0.5500125525288166,2560,0.39714783940666176,0.1634522530746389
IMPUTED,config_loo,LogisticRegression,maxabs,smoteenn,off,0.38979416262039285,0.1101558743604861,0.4276513168068494,0.0692921118885075,0.4873594241525277,48,0.4180673122640202,0.2826001128902567
IMPUTED,config_random80,GaussianNB,maxabs,smoteenn,off,0.3895807165444072,0.13212881017354897,0.41083802233489675,0.1490711984999859,0.647150228929434,240,0.49807903042944807,0.33915644322833927
STRICT,config_kfold,GaussianNB,robust,smoteenn,off,0.3893357624371731,0.045255726482663954,0.3877916155446183,0.2892770695062549,0.4986426010845297,432,0.20936553157827476,0.11623829827337488
IMPUTED,config_random80,RandomForestClassifier,none,undersample,off,0.38913543615258783,0.14392090553860085,0.3892494720807615,-0.0496903994999953,0.7624437362098716,2880,0.8121341357098669,0.36984785287497324
IMPUTED,config_strat80,RandomForestClassifier,maxabs,smoteenn,off,0.38907297622326364,0.1566142854106353,0.38737781366765,0.0087567822915455,0.777878154009821,5760,0.7691213717182754,0.4025319027059966
IMPUTED,config_strat80,KNeighborsClassifier,maxabs,undersample,on,0.38906277441011755,0.20909622553243767,0.38737781366765,-0.1326193317473155,0.92783056924063,4480,1.0604499009879456,0.5374357026304086
STRICT,config_random80,GaussianNB,standard,smote,on,0.3888769552992926,0.16520077916638223,0.3853551092995474,-0.0709864675025482,0.8295454545454546,1596,0.9005319220480028,0.42481503960356365
IMPUTED,config_random80,RandomForestClassifier,robust,undersample,off,0.3887230008991605,0.14302939008199128,0.3892494720807615,-0.0496903994999953,0.7624437362098716,2880,0.8121341357098669,0.36794681495859016
STRICT,config_strat80,KNeighborsClassifier,none,undersample,off,0.3887152438213711,0.10145462524018878,0.4000661320993193,0.132110314132523,0.6546536707079772,640,0.5225433565754543,0.2609998626316052
IMPUTED,config_loo,KNeighborsClassifier,none,smoteenn,off,0.38868319133282625,0.03135474050617128,0.3913260843009445,0.3206386777701096,0.4726168338543748,128,0.15197815608426518,0.0806691444480872
STRICT,config_kfold,GaussianNB,standard,smoteenn,off,0.3885448059202038,0.036663201140152965,0.3931513168408751,0.2935633161669947,0.5073403325690791,432,0.21377701640208435,0.09436029148124182
STRICT,config_kfold,KNeighborsClassifier,none,smoteenn,off,0.3885309246743615,0.04126533841643466,0.3872382394671807,0.2714097506841383,0.5270966177363523,2560,0.255686867052214,0.10620863307346844
STRICT,config_loo,RandomForestClassifier,none,undersample,off,0.3885218221998985,0.02610649054946292,0.3863611644241803,0.3319853507185481,0.4464053981517132,144,0.11442004743316508,0.06719439953627845
IMPUTED,config_loo,LinearDiscriminantAnalysis,maxabs,undersample,off,0.3885154105418397,0.02354302872803025,0.3885154105418397,0.3681265495813386,0.4089042715023407,4,0.0407777219210021,0.06059741284186428
IMPUTED,config_loo,LinearDiscriminantAnalysis,none,undersample,off,0.3885154105418397,0.02354302872803025,0.3885154105418397,0.3681265495813386,0.4089042715023407,4,0.0407777219210021,0.06059741284186428
IMPUTED,config_loo,LinearDiscriminantAnalysis,robust,undersample,off,0.3885154105418397,0.02354302872803025,0.3885154105418397,0.3681265495813386,0.4089042715023407,4,0.0407777219210021,0.06059741284186428
IMPUTED,config_loo,LinearDiscriminantAnalysis,standard,undersample,off,0.3885154105418397,0.02354302872803025,0.3885154105418397,0.3681265495813386,0.4089042715023407,4,0.0407777219210021,0.06059741284186428
IMPUTED,config_random80,GaussianNB,standard,smote,on,0.3884859652870517,0.15685973868263647,0.40761998294319934,0.024049303512194,0.7453559924999299,1680,0.7213066889877359,0.40377195754480616
STRICT,config_loo,RandomForestClassifier,robust,undersample,off,0.3880865259031858,0.02620465301510596,0.3949667226034329,0.3319853507185481,0.4464053981517132,116,0.11442004743316508,0.06752270760784701
IMPUTED,config_random80,RandomForestClassifier,standard,undersample,off,0.3880473664097573,0.14464722583808406,0.3779644730092272,-0.0496903994999953,0.7624437362098716,2880,0.8121341357098669,0.37275662292562584
IMPUTED,config_loo,GaussianNB,none,smoteenn,off,0.3879195551589684,0.03176701030670507,0.4090975620301051,0.345563541416695,0.4090975620301051,9,0.06353402061341012,0.0818907164751904
IMPUTED,config_loo,SVC,standard,none,on,0.3877103940896839,0.062811502036003,0.4076832927897169,0.2264155831645574,0.4496182459111359,54,0.22320266274657852,0.16200623711283235
STRICT,config_strat80,SVC,robust,none,off,0.38726742161010225,0.12237579399188105,0.4000661320993193,0.0975900072948533,0.5991446895152781,120,0.5015546822204248,0.31599816344760345
STRICT,config_kfold,KNeighborsClassifier,robust,undersample,off,0.3872201491408619,0.0684111430981125,0.389141251025893,0.2042640253969989,0.5489437908706808,1280,0.3446797654736819,0.1766724775296393
IMPUTED,config_kfold,KNeighborsClassifier,standard,undersample,on,0.38721023088633993,0.06185551123019314,0.3895855680167329,0.1612411135432993,0.5906875932391176,8946,0.4294464796958183,0.15974658285397925
IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,standard,undersample,off,0.38719433513109597,0.12632144259219596,0.3621956774345869,0.1733842893726021,0.6279257387790121,120,0.45454144940641006,0.3262481682471572
STRICT,config_strat80,LogisticRegression,none,smote,off,0.387069907101204,0.1306261592569531,0.4075500715665535,0.0593913870916498,0.670721181477857,480,0.6113297943862072,0.33747433437856833
IMPUTED,config_kfold,GaussianNB,robust,smoteenn,off,0.38704543896496285,0.042354680081439576,0.3815803079151784,0.3234881546241636,0.5127062154374868,336,0.18921806081332326,0.1094307691487193
STRICT,config_loo,GaussianNB,standard,undersample,on,0.3869758689423324,0.031992200613222326,0.4051084364747354,0.3371106829830536,0.4157046551561493,38,0.07859397217309572,0.08267234001092157
STRICT,config_strat80,SVC,maxabs,smoteenn,on,0.3868037367427973,0.20771427342090398,0.4256887899825743,-0.408248290463863,0.8412698412698413,3360,1.2495181317337043,0.5370017238458642
IMPUTED,config_random80,RandomForestClassifier,maxabs,undersample,off,0.38666834078232243,0.1441100909848596,0.3779644730092272,-0.077766274741735,0.7624437362098716,2880,0.8402100109516066,0.3726968975357291
IMPUTED,config_random80,QuadraticDiscriminantAnalysis,standard,undersample,off,0.38664082731125526,0.14906905644999288,0.3726694979019743,0.0426042961498035,0.8320502943378436,120,0.7894459981880401,0.38554918653220416
IMPUTED,config_loo,QuadraticDiscriminantAnalysis,standard,none,off,0.38657947867012205,0.03598027654248868,0.3675836718454874,0.3593677802403692,0.4327869839245096,6,0.0734192036841404,0.09307342610700645
STRICT,config_loo,RandomForestClassifier,standard,undersample,off,0.3865101217250283,0.02421425527302092,0.3946339545592893,0.3319853507185481,0.4310327213704001,145,0.09904737065185198,0.06264843767855442
STRICT,config_kfold,KNeighborsClassifier,maxabs,none,on,0.3864294996520447,0.052126458731412854,0.3876899737313414,0.2227386526878226,0.5704790222368226,4480,0.34774036954899995,0.13489254515597135
STRICT,config_loo,GaussianNB,robust,smote,on,0.3862002427225032,0.07939734043215087,0.40769678422031397,0.2131520470100193,0.5191666310513465,80,0.3060145840413272,0.20558594130454835
STRICT,config_kfold,SVC,standard,none,on,0.38619568674140425,0.08136194199136196,0.4007724036911554,0.1281108794894642,0.5370578205865097,1575,0.40894694109704555,0.21067542902373668
STRICT,config_random80,KNeighborsClassifier,none,undersample,off,0.38601094983174505,0.16033807748511714,0.3922322702763681,-0.040291148201269,0.7416198487095663,632,0.7819109969108353,0.41537183739219186
STRICT,config_strat80,LinearDiscriminantAnalysis,maxabs,none,on,0.3859832134008263,0.11543669055688524,0.3851644432598216,0.1543033499620919,0.6825396825396826,140,0.5282363325775906,0.29907179003924556
STRICT,config_loo,RandomForestClassifier,maxabs,undersample,off,0.38583746493343896,0.026409885794232618,0.3863611644241803,0.3319853507185481,0.4464053981517132,116,0.11442004743316508,0.06844821510215086
IMPUTED,config_loo,KNeighborsClassifier,maxabs,undersample,off,0.3856760792295547,0.04913945228500328,0.3795376123933081,0.3170634555266583,0.5209216463552779,64,0.2038581908286196,0.12741120056801716
IMPUTED,config_random80,LinearDiscriminantAnalysis,robust,none,on,0.3856285975869606,0.20918932581461885,0.3478327964999673,-0.1210898699241207,0.7419408268023742,140,0.8630306967264949,0.5424632071469905
STRICT,config_kfold,LinearDiscriminantAnalysis,maxabs,none,on,0.3855819137274136,0.07446994198125804,0.39771499946144334,0.1948854407349097,0.5298757462646797,280,0.33499030552977,0.19313650181710657
STRICT,config_loo,KNeighborsClassifier,none,smoteenn,off,0.38529500450551313,0.03188288688401282,0.38264958060850635,0.3128215573694414,0.4512363246319161,128,0.1384147672624747,0.08274928693905922
STRICT,config_random80,LinearDiscriminantAnalysis,robust,smoteenn,on,0.3852303627507045,0.1836069602621052,0.3853551092995474,-0.0533001790889026,0.8528028654224417,560,0.9061030445113443,0.476616014768606
IMPUTED,config_kfold,GaussianNB,maxabs,smote,on,0.38513342437364684,0.04868133787931964,0.38827679501478124,0.2622500990567733,0.4989753258287794,2352,0.23672522677200608,0.12640122824574743
STRICT,config_kfold,RandomForestClassifier,standard,smoteenn,off,0.3850794497917617,0.05095488340740054,0.3883902554157853,0.1620450519207382,0.5249343615166563,10368,0.3628893095959181,0.1323230399206067
STRICT,config_strat80,SVC,standard,none,off,0.38504151934433245,0.123845633430803,0.4000661320993193,0.0975900072948533,0.5991446895152781,120,0.5015546822204248,0.32164228325738325
IMPUTED,config_kfold,GaussianNB,robust,smote,on,0.38502536671238335,0.07020529527718551,0.3969517165096157,0.0905971382487417,0.5079538319485194,2352,0.4173566936997777,0.182339402405217
IMPUTED,config_strat80,KNeighborsClassifier,standard,undersample,off,0.3845438535604323,0.17740421606309817,0.3768673314407159,0.0281160778557766,0.7679476477883045,640,0.7398315699325279,0.46133676151767833
IMPUTED,config_strat80,KNeighborsClassifier,maxabs,smoteenn,on,0.3844153506160595,0.1841455578253958,0.3768673314407159,-0.0281160778557766,0.92783056924063,8960,0.9559466470964066,0.4790275870364861
IMPUTED,config_loo,GaussianNB,standard,smoteenn,on,0.3843284253829699,0.04198423622886088,0.3819445046760319,0.3110712195974667,0.4418896499254298,63,0.1308184303279631,0.10924051789046062
STRICT,config_kfold,RandomForestClassifier,none,smoteenn,off,0.3843058524609748,0.047942252196413994,0.38740317467267116,0.214553717789956,0.54519101631357,10368,0.330637298523614,0.1247502526683025
STRICT,config_random80,LinearDiscriminantAnalysis,maxabs,smoteenn,off,0.38412415599024896,0.15715513678066972,0.3617591828043065,0.1,0.7385489458759964,80,0.6385489458759964,0.4091258889343557
STRICT,config_strat80,GaussianNB,maxabs,smoteenn,on,0.38391341257666634,0.17780715764525495,0.3860440160957241,-0.0657951694959769,0.7637626158259733,1680,0.8295577853219501,0.46314390646549086
IMPUTED,config_loo,LogisticRegression,maxabs,undersample,off,0.3838310610109741,0.06312228612362578,0.4135179228034119,0.3011276910109233,0.4986331041694657,22,0.19750541315854242,0.16445330390241933
IMPUTED,config_strat80,RandomForestClassifier,robust,smoteenn,off,0.38379041298142624,0.15882054389079098,0.3768673314407159,0.0304679179289162,0.92783056924063,5760,0.8973626513117138,0.4138210297047654
STRICT,config_strat80,GaussianNB,maxabs,undersample,on,0.38363824179038764,0.17120618305046761,0.3860440160957241,0.0146789237925025,0.7094390134677043,840,0.6947600896752019,0.4462698563403679
STRICT,config_loo,GaussianNB,robust,none,on,0.3833912314891721,0.031362219592765764,0.4011800108213548,0.3464635745848292,0.4399869661164923,25,0.09352339153166311,0.08180213060937339
